"nombre_personaje","pelicula_id"
"Constanza Alemparte",1205
"Elvis Fuentes",1205
"Carla Casali",1205
"Vicente Araya",1205
"Víctor Montero",1205
"Giselle Itié",2080
"Eduardo Paxeco",2080
"Catalina Saavedra",2080
"Marcelo Alonso",2080
"Luz Valdivieso",2080
"Gael García Bernal",2094
"Luis Gnecco",2094
"Valeria Jara",1205
"Marcelo Pertier ",1205
"Hugo Eliash",1205
"Fernando Alarcón",1205
"José Martinez",1205
"Xabier Usabiaga",2109
"Ignacia Tellez",2109
"Luis Dubó",2109
"Alejandro Trejo",2109
"María Izquierdo",2109
"Daniela Ramírez",2109
"Juan Pablo Miranda",2109
"Carolina Cartagena",2109
"Alfredo Castro",2094
"Antonia Zegers",2094
"Luis Gnecco",2156
"Antonia Santa María",2156
"Natalia Grez",2156
"Marcial Tagle",2094
"Néstor Cantillana",2094
"Jaime Vadell",2094
"Sergio Hernández",2094
"Claudia Cabezas",2094
"Alejandro Goic",2094
"Diego Muñoz",2094
"Pascal Montero",2094
"Manuela Martelli",2168
"Rutger Hauer",2168
"Luigi Ciardo ",2168
"Nicolas Vaporidis ",2168
"Alessandro Giallocosta ",2168
"Ariel Levy",2169
"Andrea Velasco",2169
"Lorenza Izzo",2169
"Nicolás Martínez",2169
"Paz Bascuñán",2169
"Claudia Celedón",2169
"Ramón Llao",2169
"Julio Jung",2169
"Liliana Ross",2169
"Ignacia Allamand",2169
"José Martinez",2169
"Carolina Paulsen",2169
"Felipe Avello",2169
"Víctor Montero",2172
"Ricardo Cubillos",2172
"Daniela Castillo",2172
"Rodrigo Lisboa",2211
"Elisa Zulueta",2211
"Rafael Jansen",2211
"Felipe Izquierdo",2211
"Jaime Celedón",2211
"Rodrigo Pardow",2211
"Fernando Larraín",2211
"Nissim Sharim",2211
"María Elena Duvauchelle",2211
"Alejandra Dueñas",2211
"Roka Valbuena",2211
"Catalina Guerra",2211
"Luis Gnecco",2218
"Manuela Oyarzún",2218
"Paloma Moreno",2218
"Fernando Godoy",2218
"Gastón Pauls",2218
"Daniel Alcaíno",2218
"Juanita Ringeling",2221
"Ramón Llao",2221
"Isidora Cabezón",2221
"Catalina Saavedra",2221
"Catalina González",2221
"Eduardo Fernandez",1386
"Diego Boggioni",1386
"Mauricio Vaca",1386
"Sergio Hernández",2053
"Cristián Carvajal",2053
"Daniel Alcaíno",2053
"Roberto Farías",2053
"Jesús Briceño",2053
"Elsa Poblete",2094
"Fernanda Urrejola",2243
"Matías Oviedo",2243
"Jorge Alis",2243
"Sofía García",2243
"Mauricio Pesutic",2243
"Francisco Gormaz",2243
"Pato Pimienta",2243
"Francisca Castillo",2243
"Alex Rivera",2243
"Miguel Angel De Luca",2243
"Daniel Antivilo",2243
"Claudia Cabezas",2254
"Diego Ruiz",2254
"Benjamín Westfall",2254
"Luis Dubó",2254
"Claudio Riveros",2254
"Catalina Saavedra",2254
"Mireya Moreno",2254
"Mireya Sotoconil",2254
"Marcelo Alonso",2254
"César Arredondo",2254
"Sonia Mena",2254
"Pedro Villagra",2254
"Mónica Carrasco",2254
"Diana Sanz",2254
"Gabriela Medina",2254
"Mario Lorca",2254
"Violeta Vidaurre",2254
"Regildo Castro",2254
"Cristóbal Palma",2273
"Ragni Orsal Skogsrod",2273
"Juan Pablo Miranda",2080
"Víctor Montero",2080
"Will Edgar",2080
"Pablo Schwarz",2080
"Jorge Yáñez",2080
"Matías Jara",2080
"Gloria Laso",2080
"Hernán Lacalle",2080
"Sebastián Badilla",2292
"Denise Rosenthal",2292
"Javiera Acevedo",2292
"Fernando Larraín",2292
"Felipe Izquierdo",2292
"Martín Cárcamo",2292
"Fernanda Hansen",2292
"Iván Guerrero",2292
"Alejandra Fosalba",2292
"Pablo Zúñiga",2292
"Javiera Contador",2292
"Felipe Avello",2292
"Constanza Piccoli",2292
"Juan Fau",2292
"Sonia Prieto",2292
"Nicolás Larraín",2292
"Fernando Godoy",2292
"Isaac Arriagada",2273
"José Miguel Barros",2273
"Felipe Avello",2243
"Paulina García",2377
"Sergio Hernández",2377
"Coca Guazzini",2377
"Antonia Santa María",2377
"Diego Fontecilla",2377
"Fabiola Zamora",2377
"Pino Calabrese",2168
"Michael Cera",2381
"Gaby Hoffmann",2381
"Agustín Silva",2381
"José Miguel Silva",2381
"Juan Andrés Silva",2381
"Hugo Moraga",2377
"Alejandro Goic",2377
"Liliana García",2377
"Luz Jiménez",2377
"Marcial Tagle",2377
"Luis Dubó",1377
"Sebastián Brahm",2403
"Nicolás Alaluf",2403
"Antonella Costa",2403
"Catalina Zarhi",2403
"Grimanesa Jiménez",1377
"Carolina Carrasco",1377
"Mireya Moreno",1377
"Vilma Verdejo",1377
"Claudia Cordero",1377
"Carmen Disa Gutierrez",1377
"Pablo Aravena",1377
"Samuel Flores",1377
"Gregory Cohen",2475
"Francisca Walker",2475
"Roberto Cayuqueo",2475
"Bastián Bodenhöffer",2475
"Guillermo Lorca",2475
"Paola Lattus",2475
"Emilia Lara",2475
"María Izquierdo",2475
"Álvaro Viguera",2377
"Cristián Carvajal",2377
"Marcela Said Cares",2377
"Pablo Krögh",2377
"Elisa Zulueta",2169
"Ana Reeves",2483
"Catalina Saavedra",2483
"Montserrat Ballarin",2483
"Sebastián Ayala",2483
"Fernanda Toledo",2483
"Paola Lattus",2483
"Amparo Noguera",2483
"Cristián Carvajal",2483
"Juan Anania",2483
"Carol Brito",2483
"Eyal Meyer",2377
"Tito Bustamante",2377
"Francisca Concha",2377
"Gloria Laso",2377
"Eugenio Morales",2377
"Barbara Mundt",2377
"Alejandra Campos",2377
"Soledad Borquez",2377
"Alex Lavin",2377
"Sergio Acevedo",2377
"Macarena Saquel",2377
"Jorge Rodríguez",2377
"Patricia Rivadeneira",2168
"Fabrizio Copano",2520
"Pedro Ruminot",2520
"Sergio Freire",2520
"Rodrigo Salinas",2520
"Juanita Ringeling",2520
"Alessandra Denegri",2520
"Luis Dubó",2520
"Felipe Avello",2520
"Marcial Tagle",2520
"Antonia Zegers",2520
"Diego Ruiz",2524
"Alessandra Guerzoni",2524
"Alejandro Goic",2524
"Camila Hirane",2524
"Ignacio Santa Cruz",2562
"Mateo Iribarren",2562
"Aníbal Reyna",2562
"Andrea Freund",2562
"César Caillet",2562
"Manuela Martelli",2563
"Andrés Gertrúdix",2563
"Catalina Saavedra",2563
"Gonzalo Robles",2563
"Blanca Lewin",2563
"Agustín Silva",2563
"Ximena Rivas",2563
"Daniel Alcaíno",2563
"Edgardo Bruna",2563
"Otilio Castro",2563
"Juan Pablo Larenas",2563
"Patricia Velasco",2562
"Alejandro Trejo",2562
"Julio Fuentes",2562
"Diego Ruiz",2562
"Vicente Iribarren",2562
"Max Corvalán",2562
"Francisca Gavilán",2562
"Diego Muñoz",2562
"Claudio González (II)",2562
"Pedro Vicuña",2562
"Elvira López",2562
"Diego Ruiz",2564
"Paulina García",2564
"Iván Alvarez de Araya",2564
"Tamara Ferreira",2564
"Catalina Aguayo",2564
"Santiago Meneghello",2564
"Robert Scott",2564
"Katerina Cabezas",2564
"Alejandro Goic",2564
"Eduardo Caces",2564
"Mariana Loyola",2566
"Paulina García",2566
"Ramón Llao",2566
"Juan Pablo Miranda",2566
"Maite Neira",2566
"Ariel Mateluna",2566
"Alejandro Goic",2566
"Paulina García",2580
"Valentina Muhr",2580
"Digna Quispe",2588
"Catalina Saavedra",2588
"Francisca Gavilán",2588
"Alfredo Castro",2588
"Segundo Araya",2588
"Mercedes Mujica",2603
"Elsa Poblete",2603
"Cristóbal Ruiz",2603
"Eugenio Morales",2603
"Celia Uribe",2603
"Ariel Levy",2604
"Nicolás Martínez",2604
"Sebastián Muñiz",2604
"Sebastián Muñiz",137
"Paz Bascuñán",2604
"Ignacia Allamand",2604
"Javier Aller",2604
"Paulo Brunetti",2604
"Aaron Burns",2604
"Eduardo Dominguez",2604
"Igal Furman",2604
"Ramón Llao",2604
"Macarena Sanchez",2604
"Luis Tosar",2169
"Eduardo Dominguez",2169
"Paulo Brunetti",2169
"Javiera Díaz de Valdés",2169
"Eva Gómez",2169
"Eli Roth",2169
"Faloon Larraguibel",2169
"Matías Lopez",2169
"René Miranda",2607
"Loreto Velásquez",2607
"Andrea Munizaga",2637
"Renata Bravo",2637
"Patricio Torres",2637
"Gustavo Becerra (II)",2637
"Andrés Velasco",2637
"Guido Vecchiolla",2637
"Gonzalo Robles",2637
"Fernando Godoy",2637
"Manuel Peña",2637
"Marcial Tagle",2637
"Rodrigo Muñoz",2637
"Luz Valdivieso",2637
"Mariú Martínez",2637
"Willy Semler",2637
"Alex Zisis",2637
"Rodrigo González Larrondo ",2647
"Claudia Celedón",2647
"Julio Jung",2647
"Alejandro Trejo",2647
"Nathalia Galgani",2647
"Carmen Zabala",2647
"Belén Díaz",2647
"Felipe Zaez",2647
"Eileen Rivera",2647
"Luis Gnecco",2637
"Fernanda Hansen",2637
"Isidora Urrejola",2637
"Cristián García Huidobro",2637
"Ramón Llao",2637
"Iñigo Urrutia",2637
"Alejandro Campos",2637
"Carolina Paulsen",2637
"Josefa Grohner",2637
"Fernando Larraín",2678
"Alvaro Rudolphy",2678
"Delfina Guzmán",2678
"Víctor Hugo Ogaz",2678
"Mac Hilton",2678
"Ignacia Costaguta",2678
"Luis Hernán Herreros",2678
"Julio Jung",2678
"María Izquierdo",2678
"Pedro Campos",2704
"Luciana Echeverría",2704
"Samuel González",2704
"Francisca Díaz",2704
"Ingrid Cruz",2704
"Berta Lasala",2704
"Daniel Alcaíno",2704
"Eyal Meyer",2704
"Katty Kowaleczko",2706
"Sebastián Badilla",2706
"Javiera Acevedo",2706
"Fernando Larraín",2706
"Diana Bolocco",2706
"José Miguel Viñuela",2706
"Sharon Numhauser",2706
"DJ Méndez",2706
"Liliana Ross",2706
"Luis Alarcón",2706
"Dayana Amigo",2706
"Felipe Mañalich",2706
"Vanessa Miller",2706
"Lucila Vit",2706
"Eduardo Ravani",2706
"María Izquierdo",2706
"Daniel Candia",2715
"Daniel Antivilo",2715
"Alejandra Yáñez",2715
"Ariel Mateluna",2715
"Patricio Brambilla",2109
"Daniel Antivilo",2109
"Hugo Medina",2109
"Gabriela Aguilera",2740
"Miguel Angel Bravo",2740
"Maricarmen Arrigorriaga",2740
"Tichi Lobos",2740
"Rodolfo Pulgar",2740
"Marcial Edwards",2740
"Jean Paul Olhaberry ",2744
"Ingrid Isensee",2744
"Víctor Montero",2744
"Alonso Quinteros ",2744
"Erto Pantoja",2744
"Ariel Mateluna",2744
"Daniel Antivilo",2744
"Paula Bravo",2403
"Bárbara Rebolledo",2403
"Marianne Mayer-Beckh",2403
"Hugo Navarrete",2403
"Tomás Vidal",2403
"Zuaimiys González",2403
"Roberta Rebori",2403
"Alberto Rodríguez",2403
"Priscilla Guerra",2403
"Viviana Núñez",2403
"Simón Aravena",2403
"Josefina Dagorret",2403
"Che Sandoval",2403
"Jimmy Fredes",2403
"Claudia Vicuña",2403
"Néstor Cantillana",2781
"Pablo Díaz",2781
"Loreto Leonvendagar",2781
"Katyna Huberman",2781
"Loreto Cortéz",2781
"Antonia Zegers",2781
"Paz Bascuñán",2781
"Fernanda Urrejola",2787
"Paulo Brunetti",2787
"Carolina Arredondo",2787
"Tiago Correa",2787
"Felipe Contreras",2787
"Will Edgar",2787
"Nicolás Allendes",2787
"Yerko Farías",2787
"Daniel de Oliveira",2788
"Alvaro Rudolphy",2788
"Daniela Ramírez",2788
"Víctor Montero",2788
"Roxana Campos",2788
"Rogério Fróes",2788
"María Izquierdo",2788
"Nelson Polanco",2788
"Fabrizio Copano",2827
"Juanita Ringeling",2827
"Fernando Alarcón",2827
"Delfina Guzmán",2827
"Andrés Rillón",2827
"Julio Jung",2827
"Paty Cofré",2827
"Héctor Noguera",2827
"Coco Legrand",2827
"Felipe Avello",2827
"Koke Santa Ana",2827
"Martín Cárcamo",2827
"Nicolás Oyarzún",2827
"Amparo Noguera",2833
"Luis Gnecco",2833
"Jaime Vadell",2833
"Francisco Pérez-Bannen",2833
"Mariana Loyola",2833
"Sergio Freire",2835
"Rodrigo Salinas",2835
"Ariel Levy",2835
"Loreto Aravena",2835
"Pato Pimienta",2835
"Silvia Novak",2835
"Ramón Llao",2835
"Juan Pablo Flores",2835
"Paz Bascuñán",2835
"Sergio Domínguez",2835
"Ingrid Isensee",2836
"Ingrid Isensee",1378
"Paulina García",2836
"Cristián Campos",2836
"María José Siebald",2836
"Shenda Román",2836
"Niels Schneider",2836
"Maite Neira",2836
"Lucas Miranda",2836
"Ignacio Agüero",2836
"Cristóbal Palma",2836
"Alicia Fehrmann",1378
"Cristóbal Briceño",1378
"Samuel González",1378
"Pía Bastidas",1378
"Juan Takima",1378
"Karin Hoffmann",1378
"Walter Aedo",1378
"Paola Lattus",1378
"Alicia Rodríguez",1378
"Yeny Manson",1378
"Ilán Stehberg",1378
"Loreto Aravena",2837
"Paulina García",2837
"Maureen Junott",2837
"Lautaro Delgado",2837
"Gabriela Aguilera",2837
"Matías Oviedo",2837
"María Olga Matte",2851
"Shenda Román",2851
"Patricia Velasco",2851
"Violeta Vidaurre",2851
"Sonia Mena",2851
"Teresa Munchmeyer",2851
"Daniel Antivilo",2851
"Pedro Villagra",2851
"Daniel Muñoz",2853
"Aline Kuppenheim",2853
"Horacio Videla",2853
"Roque Valdero",2853
"María Izquierdo",2861
"Julio Milostich",2861
"Alicia Rodríguez",2861
"Felipe Herrera",2861
"Maricarmen Arrigorriaga",2861
"Sergio Hernández",2861
"Silvia Santelices",2861
"Marcial Edwards",2861
"Gabriela Medina",2861
"Juan Pablo Miranda",2861
"Eugenio Morales",2861
"Salvador Soto",2861
"Víctor Montero",2607
"Daniela Vega",2870
"Claudia Cantero",2870
"Rosa Ramírez",2870
"Ignacio Salvo",2870
"Nathalia Galgani",2870
"Paulo Brunetti",2870
"Lisandro Rodriguez",2876
"Vanina Montes",2876
"Andrea Strenitz",2876
"Pablo Krögh",2607
"Moira Miller",2607
"Marko Zaror",2885
"Loreto Aravena",2885
"José Luis Mosca",2885
"Mauricio Diocares",2885
"Noah Segan",2885
"Eusebio Arenas",2899
"Alejandro Goic",2899
"Ignacio Yovane",2899
"Josefina Dagorret",2899
"Aliocha de la Sotta",2899
"Ernesto Gutierrez",2899
"Sebastián Torres",2899
"Moisés Angulo",2899
"Lorenza Izzo",2914
"Ariel Levy",2914
"Aaron Burns",2914
"Cristóbal Tapia-Montt",2914
"Luis Gnecco",2914
"Nicolás Durán",2914
"Alessandra Guerzoni",2914
"Sally Rose",2914
"John Allan",2914
"Eric Kleinsteuber",2914
"Pablo Vila",2914
"Rodrigo Pardow",2916
"Tamara Tello",2916
"Roberto Fuentes",2916
"Catalina Zarhi",2916
"Nadine Frost",2916
"Pascuala Rengifo",2916
"César Covecino",2916
"Sebastián Arrigorriaga",2916
"José Palma (II)",2916
"Juan Peragallo",2916
"David Peragallo",2916
"Ana María Concha",2916
"Dilia Muñoz",2916
"Patricia Rivadeneira",2833
"Francisca Gavilán",2833
"María José Siebald",2833
"Luis Alarcón",2869
"Daniel Antivilo",3000
"Paola Lattus",3000
"Arlette Ibarra",3000
"Tiare Pino",3000
"Camilo Carmona",3000
"Cristóbal López",2870
"Amparo García",2870
"Amanda García",2870
"Ambar García",2870
"Félix Villar",2870
"Francisca Castillo",2870
"Carmen Barros",2870
"Pedro Lobos",2870
"Wihtma Díaz",2870
"Sergio Salas",2870
"Benjamín Vicuña",3009
"Luis Gnecco",3009
"Ingrid Isensee",3009
"Catalina Saavedra",3010
"Paola Lattus",3010
"Elsa Poblete",3010
"Ángel Lattus",3010
"Daniel Alcaíno",3010
"Maite Neira",3010
"Daniel Antivilo",3010
"Alfredo Castro",3011
"Antonia Zegers",3011
"Jaime Vadell",3011
"Alejandro Goic",3011
"Alejandro Sieveking",3011
"Roberto Farías",3011
"Marcelo Alonso",3011
"José Soza",3011
"Francisco Reyes",3011
"Alfredo Castro",2833
"Diego Muñoz",3011
"Gonzalo Valenzuela",3011
"Catalina Pulido",3011
"Francisco Celhay",3022
"Emilio Edwards",3022
"Daniela Ramírez",3022
"Sergio Hernández",3022
"Matías Torres",3022
"Marcial Tagle",3022
"Juvel Vielma",2853
"Gustavo Camacho",2853
"Sergio Castilla",3048
"Alison Mandel",3048
"Carmen Barros",3048
"Delfina Guzmán",3048
"La perra Linda",3048
"León Cohen",3048
"Macarena Berthelon",3048
"Gabriela Espinosa",3048
"Diego Acuña",3048
"Julia Malvina",3048
"Luis Cortés ",3048
"Gustavo Alessandri",3048
"Coca de Castro",3048
"Juan Pablo Miralles",3048
"Renso Albertini",3048
"Hernán Noguera",3048
"Paz Jurado",3048
"Fernanda Fuenzalida",3048
"Ricardo Duero",3048
"Julieta Flores",3048
"Caciano Moncada",3048
"Pedro Campos",3009
"Francisco Melo",3009
"Gloria Münchmeyer",3009
"Andrés Reyes",3009
"Renato Jofré",3009
"Osvaldo Santoro",3009
"Christian Sève",3009
"Marcial Tagle",3009
"Ricardo Alfonso Vergara",3009
"Paola Lattus",3011
"Erto Pantoja",3011
"Felipe Ríos",3011
"Elena Anaya",3079
"Benjamín Vicuña",3079
"Néstor Cantillana",3079
"Sergio Hernández",3079
"Antonia Zegers",3079
"Pablo Cerda",3079
"Silvia Marty",3079
"Etienne Bobenrieth",3079
"Alba Flores",3079
"Javiera Contador",3100
"Fernando Larraín",3100
"Nicolás Cabré",3100
"Marcial Tagle",3100
"María Izquierdo",3100
"Fernando Godoy",3100
"Dayana Amigo",3100
"Carmen Gloria Bresky",3100
"Angélica Castro  ",3100
"Felipe Izquierdo",3100
"Paz Bascuñán",3100
"Tamara Tello",3100
"Noa Bucolini",3100
"Luis Dubó",3100
"Ramón Llao",3100
"Stefan Kramer",3100
"Peggy Cordero",59
"Peggy Cordero",1709
"Felipe Izquierdo",3120
"Carlos Alcántara",3120
"Pablo Granados",3120
"Cristián de la Fuente",3120
"Gaby Espino",3120
"Nicolás Saavedra",3123
"Erto Pantoja",3123
"Eduardo Barril",3123
"Paula Zúñiga",3123
"Kristen Wiig",3150
"Tunde Adebimpe",3150
"Sebastián Silva",3150
"Alia Shawkat",3150
"Reg E. Cathey",3150
"Mark Margolis",3150
"Anthony Chisholm",3150
"Neal Huff",3150
"Judy Marte",3150
"Toni D'Antonio",3150
"Agustín Silva",3150
"Garrison Alexander",3150
"Cruz Rodriguez",3150
"William Oliver Watkins",3150
"Emily Ann Garcia",3150
"Francisca Lewin",3164
"Mario Horton",3164
"Cristián Jiménez",3164
"Nathalie Nicloux",3164
"Loreto Aravena",482
"Daniel Antivilo",482
"Gloria Laso",3164
"Ingrid Isensee",3164
"Gabriela Aguilera",3164
"Keanu Reeves",3172
"Lorenza Izzo",3172
"Ana de Armas",3172
"Ignacia Allamand",3172
"Aaron Burns",3172
"Colleen Camp",3172
"Paz Bascuñán",3203
"Ignacia Allamand",3203
"Ramón Llao",3203
"Ariel Levy",3203
"Antonio Quercia",3203
"Antonia Zegers",3203
"Lucy Cominetti",3203
"Carolina Paulsen",3203
"Francisco Ortega",3203
"Paulo Brunetti",3203
"Nacho Pop",3203
"Alison Mandel",3203
"Luis Pablo Román",3203
"Álvaro López Álvarez",3203
"Arnaldo Berríos",1769
"Arturo Rossel",2048
"Sergio Schmied",2048
"Daniel Guillón",2048
"Viviana Herrera",2048
"Eugenio Morales",2048
"Arnaldo Berríos",2048
"Francisco Celhay",2048
"Juan Pablo Miranda",2048
"Carlos Flores del Pino",2048
"Romina Perazzo",2899
"Evelyn Garrido",2899
"Lisette Lastra",2899
"Valeria Uribe",2899
"Luis Gnecco",3321
"Gael García Bernal",3321
"Marcedes Morán",3321
"Diego Muñoz",3321
"Roberto Farías",2094
"Pablo Derqui",3321
"Michael Silva",3321
"Jaime Vadell",3321
"Alfredo Castro",3321
"Marcelo Alonso",3321
"Francisco Reyes",3321
"Alejandro Goic",3321
"Emilio Gutiérrez Caba",3321
"Patricia Rivadeneira",1390
"Alvaro Escobar",1390
"Alejandro Goic",1390
"Andrea García-Huidobro",1390
"Verónica Gaete",3428
"Francisca Sfeir",3428
"Daniela Echenique",3428
"Pía Núñez",3428
"Diego Suazo",3428
"Pieroluca Romano",3428
"Ismael Buzada",3428
"Jorge Cortés",3428
"Claudio Narea",3428
"Raúl Palma",3428
"Carina Dávila",3428
"María Angélica Luzzi",3428
"Miguel Angel Pérez",3428
"Mariela Mignot",3428
"Juan Quezada",792
"Carlos Belmar",52
"Carlos Martínez",3582
"Claudio Lillo",3582
"Sergio Schmied",3582
"Pabla Oecklers",3582
"Violeta Vidaurre",3582
"Carlos Graves",3582
"Jorge Muñoz",3582
"Tatiana Méndez",3582
"Constanza Alfonso",3582
"Isidora Moulián",3582
"Dania Morales",3582
"Juan Víctor Muñoz",3582
"Mauricio Parraguez",3582
"Mónica Illanes ",3582
"Yasna González",3582
"Constanza Roberts",3582
"Giannina Arancibia",3582
"Marcelo Bailey",3582
"Fabián Varas",3582
"Marcelo Mallea",3582
"Rocío Batarce",3582
"Jaime Omeñaca",2243
"Javier Mora",2243
"Andrés Cid",2243
"Alex Rivera",108
